0,2,1.4059127248013914
35,40,0.41783458346153235
40,49,0.4040573523260196
51,57,0.24453360190083318
59,73,0.14669284004521166
88,95,0.3381804515545348
101,107,0.568683837281494
102,121,0.17714461684194927
147,152,0.5086885116854398
151,154,0.49509430329685955
155,167,0.18672693150105268
194,200,0.4813563560245665
213,219,0.2687409534615629
284,284,0.8596747195472414
285,286,0.6443251645316774
287,293,0.3864353339513703
293,309,0.159692527915771
353,354,0.37962553229571516
379,381,0.7712345365915225
